256 220.61680 228.14059 1 1
256 438.36294 114.81730 2 1.986988026
256 842.44751 59.74455 4 3.818600895
256 1196.83231 42.05405 6 5.424937312
256 1519.67834 33.11994 8 6.888316484
256 1578.98649 31.87592 10 7.157145286
256 1846.26094 27.26139 12 8.368632579
256 1770.18624 28.43297 14 8.023805259
256 1560.07698 32.26228 16 7.071433273
256 1436.27908 35.04308 18 6.510288790
256 1579.71731 31.86117 20 7.160457907
256 1747.87138 28.79597 22 7.922657658
256 1780.80257 28.26346 24 8.071926390
