256 172.99825 290.93732 1 1
256 182.87860 275.21891 2 1.057112427
256 225.38914 223.30999 4 1.302840578
256 246.14480 204.47983 6 1.422816705
256 248.78146 202.31270 8 1.438057668
256 251.19601 200.36802 10 1.452014746
256 255.64262 196.88285 12 1.477717954
256 252.37066 199.43542 14 1.458804699
256 246.75923 203.97068 16 1.426368359
256 241.79106 208.16174 18 1.397650323
256 248.27372 202.72645 20 1.435122725
256 250.26950 201.10979 22 1.446659142
256 251.77466 199.90752 24 1.455359577
