256 220.10097 228.67527 1 
256 439.50655 114.51854 2 
256 840.64258 59.87283 4 
256 1199.87223 41.94751 6 
256 1511.98551 33.28845 8 
256 1584.73756 31.76024 10 
256 1831.45109 27.48184 12 
256 1786.53136 28.17283 14 
256 1572.06820 32.01620 16 
256 1435.61203 35.05937 18 
256 1577.97802 31.89629 20 
256 1766.19105 28.49728 22 
256 1822.16104 27.62195 24 
