256 193.12961 260.61073 1 1
256 443.30704 113.53677 2 2.295386192
256 826.11301 60.92586 4 4.277505712
256 1162.06500 43.31225 6 6.017021419
256 1454.39441 34.60660 8 7.530665080
256 1584.96210 31.75574 10 8.206727596
256 1671.36275 30.11414 12 8.654098924
256 1744.94934 28.84419 14 9.035120715
256 1821.49193 27.63210 16 9.431448290
256 1733.30872 29.03790 18 8.974847099
256 1775.28189 28.35136 20 9.192178714
256 1613.52970 31.19351 22 8.354646913
256 1584.84310 31.75813 24 8.206111430
