128 240.39035 26.17183 1 1
128 678.78159 9.26875 2 2.823664053
128 1329.07164 4.73372 4 5.528806127
128 1901.72380 3.30829 6 7.910982283
128 2535.81657 2.48104 8 10.54874528
128 3044.06461 2.06679 10 12.66300669
128 3470.01857 1.81309 12 14.43493289
128 4079.36445 1.54226 14 16.96975128
128 4458.06109 1.41125 16 18.54509172
128 4801.24389 1.31038 18 19.97269811
128 5222.51413 1.20468 20 21.72514050
128 5965.66711 1.05461 22 24.81658315
128 6008.95934 1.04701 24 24.99667453
