     3.000    653.281 # matmult_blk 59
     6.750   1050.846 # matmult_blk 57
    15.188   1628.846 # matmult_blk 54
    27.000   1995.542 # matmult_blk 52
    60.750   2981.685 # matmult_blk 47
   117.188   3171.456 # matmult_blk 43
   243.000   3895.115 # matmult_blk 36
   487.688   4084.067 # matmult_blk 30
   999.188   4258.470 # matmult_blk 23
  1989.188   4529.378 # matmult_blk 17
  3996.750   4908.766 # matmult_blk 13
  7956.750   4851.620 # matmult_blk 9
 15987.000   4878.376 # matmult_blk 4
 31981.688   4658.645 # matmult_blk 3
 63948.000   4604.725 # matmult_blk 2
127926.750   4253.398 # matmult_blk 30
