8 93.67025 0.00289 1 
16 135.14143 0.03031 1 
32 234.56625 0.13970 1 
64 297.61167 0.88083 1 
128 196.65029 10.66437 1 
256 168.96069 99.29657 1 
512 168.61028 796.02338 1 
