4 0.32709 0.00137 1 
8 5.16531 0.00159 1 
16 88.06388 0.00363 1 
32 921.82446 0.01429 1 
64 6055.45133 0.04329 1 
128 17178.46607 0.12208 1 
256 23910.78250 0.70166 1 
512 25012.23224 5.36608 1 
