0.15 157.929
0.384 342.019
0.6 491.762
1.536 624.284
2.4 865.132
6.144 826.422
9.6 921.813
24.576 905.874
38.4 985.089
98.304 939.036
153.6 1048.15
393.216 1036.88
614.4 1069.4
1572.86 999.218
