0.15 77.5392
0.384 73.8815
0.6 77.3054
1.536 71.7446
2.4 75.8626
6.144 76.8372
9.6 81.0654
24.576 78.1896
38.4 79.1543
98.304 77.5187
153.6 79.156
393.216 78.4836
614.4 77.8835
1572.86 76.6341
