0.15 2.34808
0.384 9.30659
0.6 17.9903
1.536 64.7594
2.4 70.9444
6.144 138.019
9.6 240.388
24.576 426.561
38.4 490.943
98.304 689.147
153.6 771.768
393.216 946.066
614.4 1022.27
1572.86 1169.84
