4 3.50389 0.01827 1 
8 24.53900 0.02086 1 
16 154.01882 0.02659 1 
32 1097.51837 0.02986 1 
64 7991.29220 0.03280 1 
128 23166.87954 0.09052 1 
256 32362.02653 0.51842 1 
512 34255.98227 3.91808 1 
