64 293.80554 2.67671 1 1
64 271.26697 2.89911 2 0.9232874573
64 316.79936 2.48243 4 1.078262037
64 337.73117 2.32857 6 1.149505792
64 340.88437 2.30703 8 1.160238061
64 317.39667 2.47776 10 1.080295048
64 348.99515 2.25342 12 1.187844007
64 326.90948 2.40566 14 1.112672960
64 306.44891 2.56627 16 1.043033123
64 288.22391 2.72855 18 0.9810022982
64 306.70091 2.56417 20 1.043890833
64 324.18303 2.42589 22 1.103393183
64 339.51513 2.31634 24 1.155577699
