256 121.57904 413.98294 1 1
256 99.38089 506.45200 2 0.817418
256 142.94753 352.09875 4 1.175758
256 167.69167 300.14400 6 1.379281
256 185.94287 270.68339 8 1.529399
256 199.24938 252.60630 10 1.638846
256 209.27591 240.50379 12 1.7213
256 219.05951 229.76245 14 1.801786805
256 226.64863 222.06906 16 1.864208090
256 233.21422 215.81724 18 1.918210738
256 239.00365 210.58946 20 1.965829390
256 244.16966 206.13391 22 2.008320349
256 250.17125 201.18877 24 2.057684038
